location_type,stop_id,stop_lat,stop_lon,parent_station,stop_name,stop_code,stop_timezone,preferred,stop_url,wheelchair_boarding,stop_desc,zone_id
0,36351,44.109315,-79.12059499999998,,Brock Eastbound @ Main,3635,,2,,2,,
0,36361,43.895486,-78.830067,,Harmony Southbound @ Olive,3636,,1,,2,,
0,36371,43.952059,-78.844133,,Grandview Northbound @ Esterbrook,3637,,2,,2,,
0,363:1,43.92340655801685,-78.92178700704784,,Taunton Westbound @ Tom Edwards,363,,2,,1,,
0,364:1,43.922224,-78.92679099999998,,Taunton Westbound @ Thickson,364,,2,,1,,
0,365:1,43.9212983,-78.9308059,,Taunton Westbound @ Rivers Edge,365,,1,,1,,
0,366:1,43.919855,-78.937201,,Taunton Westbound @ Anderson,366,,2,,1,,
0,367:1,43.91891420000001,-78.9417529,,Westbound @ 440 Taunton,367,,1,,1,,
0,368:1,43.91729680000001,-78.9492709,,Taunton Westbound @ Garden (West side stop),368,,2,,1,,
0,369:1,43.916453,-78.95299799999998,,Taunton Westbound @ McKinney,369,,1,,1,,
0,370:1,43.91508420000001,-78.9592671,,Taunton Westbound @ Valleywood,370,,2,,1,,
0,371:1,43.913312,-78.966544,,Taunton Westbound @ Cochrane,371,,1,,1,,
0,372:1,43.910955,-78.976445,,Taunton Westbound @ Country Lane,372,,2,,2,,
0,373:1,43.9096849,-78.9808378,,Taunton Eastbound @ Baycliffe,373,,1,,1,,
0,374:1,43.910527,-78.97723999999998,,Taunton Eastbound @ Country Lane,374,,2,,1,,
0,375:1,43.914525,-78.960565,,Taunton Eastbound @ Valleywood,375,,2,,1,,
0,376:1,43.91501800000001,-78.958357,,Taunton Eastbound @ Brock Street,376,,2,,1,,
0,377:1,43.916349,-78.95252,,Taunton Eastbound @ Riverwood,377,,1,,1,,
0,378:1,43.9175701,-78.9468906,,Taunton Eastbound @ Garden,378,,2,,1,,
0,379:1,43.918238,-78.943813,,Eastbound @ 379 Taunton,379,,2,,1,,
0,380:1,43.9188963,-78.9406966,,Eastbound @ 435 Taunton,380,,1,,1,,
0,381:1,43.9195199,-78.9379152,,Taunton Eastbound @ Anderson,381,,2,,1,,
0,382:1,43.92088900000001,-78.931424,,Taunton Eastbound @ Chatterson,382,,1,,1,,
0,383:1,43.921996,-78.926841,,Taunton Eastbound @ Thickson,383,,2,,1,,
0,384:1,43.923214,-78.921678,,Taunton Eastbound @ Tom Edwards,384,,2,,1,,
0,385:1,43.92414,-78.91737,,Taunton Eastbound @ Garrard,385,,2,,1,,
0,386:1,43.888886,-78.902539,,Dundas Westbound @ Garrard,386,,1,,1,,
0,387:1,43.887427,-78.90900999999998,,Dundas Westbound @ Kathleen,387,,2,,1,,
0,388:1,43.886286,-78.914145,,Dundas Westbound @ Thickson,388,,1,,1,,
0,389:1,43.8856414,-78.917045,,Dundas Westbound @ Bowman,389,,2,,1,,
0,391:1,43.884522,-78.92200099999998,,Dundas Westbound @ Anderson,391,,1,,2,,
0,393:1,43.882884,-78.929034,,Dundas Westbound @ Craydon,393,,2,,2,,
0,394:1,43.882244,-78.931932,,Dundas Westbound @ Garden,394,,1,,1,,
0,396:1,43.881084,-78.936954,,Dundas Westbound @ Pine,396,,2,,2,,
0,398:1,43.879998,-78.941772,,Dundas Westbound @ Brock Street,398,,1,,1,,
0,400:1,43.878878,-78.946685,,Dundas Westbound @ Euclid,400,,2,,2,,
0,401:1,43.877863,-78.95152,,Dundas Westbound @ Cochrane,401,,1,,2,,
0,404:1,43.8767817,-78.9562584,,Dundas Westbound @ Wellington,404,,2,,1,,
0,405:1,43.875597,-78.961433,,Dundas Westbound @ McQuay,405,,1,,1,,
0,406:1,43.875049,-78.963955,,Dundas Westbound @ White Oaks,406,,2,,1,,
0,410:1,43.87132,-78.98098,,Dundas Westbound @ Halls,410,,2,,2,,
0,411:1,43.869986,-78.987092,,Kingston Westbound @ Lake Ridge,411,,2,,2,,
0,412:1,43.869794,-78.98701,,Kingston Eastbound @ Lake Ridge,412,,2,,2,,
0,413:1,43.87107000000001,-78.98135,,Dundas Eastbound @ Halls,413,,2,,2,,
0,417:1,43.87498,-78.96353499999998,,Dundas Eastbound @ White Oaks,417,,2,,1,,
0,418:1,43.8753204,-78.9619208,,Dundas Eastbound @ Jeffery,418,,1,,1,,
0,419:1,43.876609,-78.956299,,Dundas Eastbound @ Wellington,419,,2,,1,,
0,422:1,43.877818,-78.950632,,Dundas Eastbound @ Annes,422,,1,,1,,
0,424:1,43.87885,-78.946098,,Dundas Eastbound @ King,424,,2,,1,,
0,425:1,43.8797255,-78.94241049999998,,Dundas Eastbound @ Brock Street,425,,1,,2,,
0,427:1,43.88066400000001,-78.938157,,Dundas Eastbound @ Hickory,427,,2,,2,,
0,42:1,43.862229,-78.935434,,Victoria Westbound @ Brock Street,42,,2,,1,,
0,431:1,43.88225,-78.93106899999998,,Dundas Eastbound @ Lupin,431,,1,,1,,
0,432:1,43.882846,-78.928486,,Dundas Eastbound @ Craydon,432,,2,,1,,
0,434:1,43.884171,-78.922742,,Dundas Eastbound @ Hopkins,434,,1,,2,,
0,438:1,43.885654,-78.903502,,Nichol Eastbound @ Kirby,438,,2,,1,,
0,439:1,43.88534700000001,-78.901627,,Kendalwood Southbound @ Northview,439,,2,,1,,
0,43:1,43.86147716,-78.938856,,Victoria Westbound @ Henry,43,,2,,1,,
0,441:1,43.880648,-78.899482,,Kendalwood Southbound @ Sawdon,441,,2,,1,,
0,442:1,43.87938,-78.898906,,Kendalwood Southbound @ Burns,442,,2,,1,,
0,445:1,43.885687,-78.90375299999998,,Nichol Westbound @ Kirby,445,,2,,1,,
0,446:1,43.884234,-78.90648,,Nichol Westbound @ Springwood,446,,2,,1,,
0,447:1,43.882875,-78.909845,,Nichol Westbound @ Jubilee,447,,2,,1,,
0,448:1,43.882509,-78.91251099999998,,Nichol Westbound @ Thickson,448,,2,,1,,
0,449:1,43.88398140000001,-78.91447599999998,,Northbound @ 155 Glen Hill,449,,2,,1,,
0,450:1,43.885523,-78.916718,,Dundas Eastbound @ Glen Hill,450,,2,,2,,
0,451:1,43.886613,-78.911815,,Dundas Eastbound @ Thickson,451,,1,,1,,
0,452:1,43.887178,-78.909422,,Dundas Eastbound @ Kathleen,452,,2,,1,,
0,453:1,43.888373,-78.903884,,Dundas Eastbound @ Kendalwood,453,,1,,1,,
0,454:1,43.907336,-78.90711,,Rossland Westbound @ William Davidson,454,,2,,1,,
0,455:1,43.906573,-78.910464,,Rossland Westbound @ Garrard,455,,1,,2,,
0,456:1,43.905972,-78.912914,,Rossland Westbound @ Tamarisk,456,,2,,1,,
0,457:1,43.905041,-78.916926,,Rossland Westbound @ Fencerow,457,,2,,1,,
0,458:1,43.904395,-78.91971599999998,,Rossland Westbound @ Thickson,458,,2,,1,,
0,459:1,43.90280400000001,-78.927091,,Rossland Westbound @ Doulton,459,,2,,1,,
0,45:1,43.859114,-78.949545,,Victoria Westbound @ Montecorte,45,,2,,2,,
0,460:1,43.90214933,-78.930008,,Rossland Westbound @ Anderson,460,,2,,1,,
0,461:1,43.9009439,-78.9353815,,Rossland Westbound @ Bassett,461,,2,,1,,
0,462:1,43.899906,-78.939886,,Rossland Westbound @ Garden (Durham Region Headquarters),462,,1,,1,,
0,464:1,43.898832,-78.944604,,Rossland Westbound @ Civic Centre Drive,464,,2,,1,,
0,465:1,43.89741,-78.95003,,Rossland Westbound @ Brock Street,465,,2,,1,,
0,467:1,43.89627,-78.956033,,Rossland Westbound @ Whitburn,467,,2,,1,,
0,468:1,43.895555,-78.95936399999998,,Rossland Westbound @ Cochrane,468,,2,,1,,
0,469:1,43.89427381,-78.964817,,Rossland Westbound @ Country Lane,469,,1,,1,,
0,470:1,43.891112,-78.978819,,Rossland Westbound @ McQuay,470,,1,,2,,
0,471:1,43.891145,-78.978273,,Rossland Eastbound @ McQuay,471,,1,,1,,
0,472:1,43.89412,-78.96458,,Rossland Eastbound @ Country Lane,472,,1,,1,,
0,473:1,43.895243,-78.959856,,Rossland Eastbound @ Cochrane,473,,2,,1,,
0,474:1,43.89609699482188,-78.95613126641868,,Rossland Eastbound @ Redoak,474,,2,,2,,
0,476:1,43.89743,-78.94953,,Rossland Eastbound @ Brock Street,476,,2,,1,,
0,477:1,43.898728,-78.944498,,Rossland Eastbound @ Civic Centre Drive,477,,2,,1,,
0,480:1,43.899581,-78.940539,,Rossland Eastbound @ Garden (Durham Region Headquarters),480,,1,,1,,
0,481:1,43.9006827,-78.9356953,,Rossland Eastbound @ Bassett,481,,2,,1,,
0,482:1,43.902041,-78.929591,,Rossland Eastbound @ Anderson,482,,2,,1,,
0,483:1,43.90268300000001,-78.926736,,Rossland Eastbound @ Overlord,483,,2,,1,,
0,484:1,43.9039,-78.92099,,Rossland Eastbound @ Thickson,484,,2,,1,,
0,485:1,43.904922,-78.916718,,Rossland Eastbound @ Canadian Oaks,485,,2,,1,,
0,486:1,43.9056983,-78.9135536,,Rossland Eastbound @ Orvis,486,,2,,1,,
0,487:1,43.906151,-78.911489,,Rossland Eastbound @ Garrard,487,,1,,2,,
0,488:1,43.9072446,-78.9069581,,Rossland Eastbound @ William Davidson,488,,2,,1,,
0,490:1,43.951339,-78.961822,,Baldwin Northbound @ Roybrook,490,,2,,1,,
0,491:1,43.953127,-78.962199,,Baldwin Northbound @ Winchester,491,,2,,2,,
0,492:1,43.95580300000001,-78.961218,,Baldwin Northbound @ Cassels,492,,1,,2,,
0,497:1,43.956651,-78.946403,,Winchester Eastbound @ Anderson,497,,2,,2,,
0,505:1,43.968094,-78.94893399999998,,Carnwith Westbound @ Thickson,505,,2,,1,,
0,506:1,43.9673515,-78.9528905,,Carnwith Westbound @ Croxall,506,,2,,1,,
0,507:1,43.967171,-78.956391,,Carnwith Westbound @ Downey,507,,2,,1,,
0,511:1,43.95703060000001,-78.9612058,,Campbell Eastbound @ Baldwin,511,,1,,2,,
0,512:1,43.9569741,-78.9653316,,Vipond Eastbound @ Montgomery,512,,2,,1,,
0,513:1,43.9560241,-78.9694672,,Vipond Eastbound @ Ferguson,513,,2,,1,,
0,514:1,43.9550968,-78.97358749999998,,Vipond Eastbound @ Sabrina,514,,2,,1,,
0,5331,43.96218,-78.945648,,Thickson Southbound @ Blackfriar,533,,2,,2,,
0,535:1,43.950765,-78.961834,,Baldwin Southbound @ Roybrook,535,,2,,2,,
0,536:1,43.883049,-78.892157,,Gibb Eastbound @ Tipperary,536,,2,,1,,
0,537:1,43.8833,-78.891938,,Gibb Westbound @ Tipperary,537,,2,,1,,
0,539:1,43.885866,-78.890887,,Thornton Northbound @ Donegal,539,,2,,1,,
0,541:1,43.889148,-78.892334,,Thornton Northbound @ Monaghan (Trent University Oshawa),541,,2,,2,,
0,542:1,43.8913759,-78.8933631,,Thornton Northbound @ King,542,,2,,1,,
0,543:1,43.89427409000001,-78.894577,,Thornton Northbound @ Castlegrove,543,,2,,1,,
0,544:1,43.895745,-78.895259,,Northbound @ 185 Thornton,544,,2,,1,,
0,559:1,43.89628,-78.895698,,Thornton Southbound @ Adelaide (South side stop),559,,2,,1,,
0,560:1,43.89355735,-78.894515,,Thornton Southbound @ Castlegrove,560,,2,,1,,
0,561:1,43.8915529,-78.8936936,,Thornton Southbound @ King,561,,2,,1,,
0,563:1,43.886025,-78.891096,,Thornton Southbound @ Donegal,563,,2,,1,,
0,565:1,43.908465,-78.901066,,Rossland Eastbound @ Thornton,565,,2,,1,,
0,566:1,43.909431,-78.896541,,Rossland Eastbound @ Waverly,566,,2,,1,,
0,567:1,43.910505,-78.891435,,Rossland Eastbound @ Stevenson,567,,1,,1,,
0,569:1,43.911558,-78.886776,,Rossland Eastbound @ Gibbons,569,,2,,1,,
0,570:1,43.912237,-78.883718,,Rossland Eastbound @ Park,570,,2,,1,,
0,571:1,43.9141525,-78.87504869999998,,Rossland Eastbound @ Christie,571,,2,,1,,
0,573:1,43.9151538,-78.8705428,,Rossland Eastbound @ Simcoe,573,,2,,1,,
0,574:1,43.915824,-78.867671,,Rossland Eastbound @ Grierson,574,,2,,2,,
0,575:1,43.916479,-78.864739,,Rossland Eastbound @ Oshawa Boulevard,575,,2,,1,,
0,576:1,43.917332,-78.86071099999998,,Rossland Eastbound @ Ritson,576,,1,,1,,
0,577:1,43.918411,-78.856553,,Rossland Eastbound @ Central Park,577,,2,,1,,
0,57:1,43.851303,-78.940748,,Southbound @ 652 Gordon,57,,2,,2,,
0,581:1,43.919467,-78.852082,,Rossland Eastbound @ Wilson,581,,1,,2,,
0,582:1,43.92071,-78.84681,,Rossland Eastbound @ Camelot,582,,2,,1,,
0,583:1,43.92152,-78.843256,,Rossland Eastbound @ Harmony,583,,2,,1,,
0,584:1,43.921583,-78.841479,,Harmony Northbound @ Rossland (South side stop),584,,1,,2,,
0,585:1,43.9223567,-78.8401886,,Rossland Westbound @ Harmony,585,,2,,1,,
0,586:1,43.921478,-78.843935,,Rossland Westbound @ Gladfern,586,,2,,1,,
0,587:1,43.920769,-78.846996,,Rossland Westbound @ Attersley,587,,2,,1,,
0,588:1,43.91992900000001,-78.850545,,Rossland Westbound @ Wilson,588,,1,,1,,
0,58:1,43.848198,-78.945576,,Ontario Shores (West Entrance),58,,2,,2,,
0,591:1,43.918907,-78.854902,,Rossland Westbound @ Terrace,591,,2,,1,,
0,592:1,43.9184,-78.857043,,Rossland Westbound @ Central Park,592,,2,,1,,
0,593:1,43.917737,-78.859627,,Westbound @ 354 Rossland,593,,2,,1,,
0,594:1,43.917149,-78.862066,,Rossland Westbound @ Ritson,594,,1,,1,,
0,595:1,43.916682,-78.864393,,Rossland Westbound @ Oshawa Boulevard,595,,2,,1,,
0,596:1,43.916114,-78.866933,,Rossland Westbound @ Minto,596,,2,,2,,
0,597:1,43.915011,-78.87191799999998,,Rossland Westbound @ Simcoe,597,,2,,1,,
0,598:1,43.9142915,-78.87505779999998,,Rossland Westbound @ Osler,598,,2,,1,,
0,599:1,43.912489,-78.883143,,Rossland Westbound @ Glencairn,599,,2,,1,,
0,59:1,43.851033,-78.94083999999998,,Eastbound @ 701 Gordon,59,,2,,1,,
0,600:1,43.91198,-78.885572,,Rossland Westbound @ Gibbons,600,,2,,2,,
0,601,43.85644,-78.94271,,Northbound @ 300 Gordon (Lakeridge Health Whitby),60,,2,,1,,
0,602:1,43.910599,-78.89182099999998,,Rossland Westbound @ Stevenson,602,,1,,1,,
0,603:1,43.909586,-78.89659899999998,,Rossland Westbound @ Waverly,603,,2,,1,,
0,604:1,43.908595,-78.90127099999998,,Rossland Westbound @ Thornton,604,,2,,1,,
0,605:1,43.91553600000001,-78.871221,,Simcoe Northbound @ Rossland,605,,2,,1,,
0,611,43.85839,-78.94353,,Gordon Northbound @ Whitby Shores Greenway,61,,1,,1,,
0,638:1,43.92317417000001,-78.83853,,Grandview Northbound @ Ripley,638,,2,,1,,
0,639:1,43.92584,-78.839057,,Grandview Northbound @ Corbetts,639,,2,,1,,
0,63:1,43.86111226967263,-78.93984371488986,,Victoria Eastbound @ Henry,63,,2,,1,,
0,640:1,43.92727829,-78.838302,,Grandview Northbound @ Lindsay,640,,2,,1,,
0,641:1,43.92773900000001,-78.836174,,Grandview Northbound @ Grandlea,641,,2,,1,,
0,642:1,43.928737,-78.834149,,Grandview Northbound @ Rathburn,642,,2,,1,,
0,643:1,43.933817,-78.836078,,Grandview Northbound @ Summitview (South stop),643,,2,,1,,
0,644:1,43.934956,-78.83658,,Grandview Northbound @ Summitview (North stop),644,,2,,1,,
0,645:1,43.93717,-78.837565,,Grandview Northbound @ Ridgemount,645,,2,,1,,
0,646:1,43.939427,-78.838566,,Grandview Northbound @ Glenbourne,646,,2,,1,,
0,647:1,43.94095,-78.839225,,Grandview Northbound @ Taunton,647,,2,,1,,
0,648:1,43.94367900000001,-78.840306,,Grandview Northbound @ Park Ridge,648,,2,,1,,
0,649:1,43.9463599,-78.8414887,,Grandview Northbound @ Appleby,649,,2,,1,,
0,64:1,43.861691,-78.937137,,Victoria Eastbound @ Charles,64,,2,,1,,
0,650:1,43.914802,-78.87128199999998,,Simcoe Southbound @ Rossland,650,,2,,1,,
0,652:1,43.91044473,-78.869478,,Simcoe Southbound @ Buckingham,652,,2,,1,,
0,654:1,43.90554102,-78.86736,,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),654,,2,,1,,
0,655:1,43.903,-78.866169,,Simcoe Southbound @ Adelaide,655,,2,,2,,
0,657:1,43.90002900000001,-78.867222,,Centre Southbound @ William,657,,2,,2,,
0,659:1,43.897281,-78.865958,,Centre Southbound @ King,659,,1,,2,,
0,661:1,43.893237,-78.863867,,Centre Southbound @ John,661,,2,,1,,
0,663:1,43.890561,-78.862638,,Centre Southbound @ Gibb,663,,2,,1,,
0,664:1,43.887996,-78.859288,,Simcoe Southbound @ Royal,664,,2,,2,,
0,665:1,43.885542,-78.858189,,Simcoe Southbound @ Mill,665,,2,,1,,
0,666:1,43.883745,-78.857382,,Simcoe Southbound @ First,666,,2,,1,,
0,667:1,43.8810192,-78.85623649999998,,Simcoe Southbound @ Bloor,667,,2,,2,,
0,668:1,43.88109588,-78.85599499999998,,Simcoe Northbound @ Bloor,668,,2,,2,,
0,669:1,43.88393400000001,-78.857287,,Simcoe Northbound @ First,669,,2,,1,,
0,670:1,43.885802,-78.858134,,Simcoe Northbound @ Albany,670,,2,,1,,
0,671:1,43.888214,-78.859208,,Simcoe Northbound @ Royal,671,,2,,2,,
0,672:1,43.890377,-78.860193,,Simcoe Northbound @ Elm St,672,,2,,2,,
0,674:1,43.894039,-78.86185999999998,,Simcoe Northbound @ John,674,,2,,1,,
0,677:1,43.898769,-78.86413,,Simcoe Northbound @ Bond,677,,1,,2,,
0,678:1,43.90088592,-78.865075,,Simcoe Northbound @ Colborne,678,,2,,1,,
0,679:1,43.903302,-78.866139,,Simcoe Northbound @ Adelaide,679,,2,,1,,
0,680:1,43.905794,-78.867149,,Simcoe Northbound @ Parkwood (Lakeridge Health Oshawa),680,,2,,1,,
0,682:1,43.9108,-78.869386,,Simcoe Northbound @ Hillcroft,682,,2,,2,,
0,685:1,43.921189,-78.873688,,Simcoe Northbound @ Switzer,685,,2,,2,,
0,687:1,43.92581100000001,-78.875722,,Simcoe Northbound @ Beatrice,687,,2,,1,,
0,689:1,43.92918800000001,-78.877303,,Simcoe Northbound @ Orchard View,689,,2,,2,,
0,691:1,43.933738,-78.879102,,Simcoe Northbound @ Taunton (North side stop),691,,1,,1,,
0,693:1,43.936894,-78.880577,,Simcoe Northbound @ Glovers,693,,2,,1,,
0,695:1,43.940856,-78.88569,,Simcoe Northbound @ Selleck,695,,2,,2,,
0,697:1,43.945336,-78.892132,,Simcoe Northbound @ Commencement,697,,2,,2,,
0,698:1,43.943641,-78.895505,,Ontario Tech / Durham College North Campus,698,,1,,1,,
0,705:1,43.952855,-78.89823,,Simcoe Northbound @ Northern Dancer,705,,2,,2,,
0,706:1,43.94308388677758,-78.88919142270213,,Simcoe Southbound @ Niagara (North stop),706,,2,,2,,
0,707:1,43.94097195519895,-78.88622547469654,,Simcoe Southbound @ Niagara (South stop),707,,2,,2,,
0,710:1,43.93549500000001,-78.880108,,Simcoe Southbound @ Cayuga,710,,2,,2,,
0,711:1,43.93236901,-78.87899819,,Simcoe Southbound @ Taunton,711,,1,,1,,
0,713:1,43.929238,-78.877548,,Simcoe Southbound @ Orchard View,713,,2,,2,,
0,714:1,43.926397,-78.876283,,Simcoe Southbound @ Beatrice,714,,2,,2,,
0,716:1,43.921148,-78.873886,,Simcoe Southbound @ Switzer,716,,2,,2,,
0,719:1,43.902369,-78.870727,,Adelaide Eastbound @ Kaiser,719,,2,,1,,
0,720:1,43.903236,-78.866944,,Adelaide Eastbound @ Simcoe,720,,2,,1,,
0,721:1,43.904587,-78.864226,,Adelaide Eastbound @ Kendal,721,,2,,1,,
0,722:1,43.905681,-78.859663,,Adelaide Eastbound @ Division,722,,2,,1,,
0,724:1,43.90771,-78.852306,,Adelaide Eastbound @ Central Park,724,,2,,1,,
0,725:1,43.908797,-78.848831,,Adelaide Eastbound @ Juliana,725,,2,,1,,
0,729:1,43.913364,-78.833889,,Adelaide Eastbound @ Blackthorn,729,,2,,1,,
0,730:1,43.91376600000001,-78.831601,,Adelaide Eastbound @ Killdeer,730,,2,,1,,
0,732:1,43.91408,-78.82607,,Adelaide Avenue Eastbound @ Fleetwood Drive,732,,2,,1,,
0,743:1,43.91399306000001,-78.82981599999998,,Adelaide Westbound @ Cranberry,743,,2,,1,,
0,744:1,43.91383600000001,-78.832061,,Adelaide Westbound @ Killdeer,744,,2,,1,,
0,745:1,43.91318900000001,-78.83508999999998,,Adelaide Westbound @ Blackthorn,745,,2,,1,,
0,746:1,43.912793,-78.837002,,Adelaide Westbound @ Harmony,746,,1,,1,,
0,749:1,43.908884,-78.848885,,Adelaide Westbound @ Juliana,749,,2,,1,,
0,750:1,43.907641,-78.852635,,Adelaide Westbound @ Central Park,750,,2,,1,,
0,751:1,43.906731,-78.85562299999998,,Adelaide Westbound @ Ritson,751,,2,,1,,
0,752:1,43.905788,-78.859632,,Adelaide Westbound @ Division,752,,2,,1,,
0,753:1,43.90463900000001,-78.864441,,Adelaide Westbound @ Kendal,753,,2,,1,,
0,754:1,43.90394,-78.866193,,Adelaide Westbound @ Simcoe,754,,2,,1,,
0,755:1,43.902554,-78.870472,,Adelaide Westbound @ Frances,755,,2,,1,,
0,7698:1,43.786768,-79.187251,,Ellesmere Eastbound @ Military Trail,7698,,2,,1,,
0,773:1,43.91553300000001,-78.817411,,Townline Southbound @ Lawson,773,,2,,2,,
0,774:1,43.91279500000001,-78.816214,,Townline Southbound @ Shankel,774,,2,,2,,
0,7751,43.90883,-78.814468,,Townline Southbound @ Nash,775,,2,,2,,
0,786:1,43.90814300000001,-78.813964,,Townline Northbound @ Nash,786,,2,,2,,
0,787:1,43.912786,-78.816023,,Townline Northbound @ Shankel,787,,2,,2,,
0,799:1,43.946346,-78.84174,,Grandview Southbound @ Appleby,799,,2,,1,,
0,800:1,43.94284300000001,-78.84021,,Grandview Southbound @ Park Ridge,800,,2,,1,,
0,801:1,43.94091,-78.83936199999998,,Grandview Southbound @ Taunton,801,,2,,1,,
0,802:1,43.93880915,-78.83840499999998,,Grandview Southbound @ Glenbourne,802,,2,,1,,
0,803:1,43.937222,-78.837723,,Grandview Southbound @ Ridgemount,803,,2,,1,,
0,804:1,43.934055,-78.83631699999998,,Grandview Southbound @ Summitview,804,,2,,1,,
0,805:1,43.929324,-78.834244,,Grandview Southbound @ Rathburn,805,,2,,1,,
0,806:1,43.92785527,-78.836264,,Grandview Southbound @ Grandlea,806,,2,,1,,
0,807:1,43.92730266,-78.83848999999998,,Grandview Southbound @ Lindsay,807,,2,,1,,
0,808:1,43.92517,-78.83938999999998,,Grandview Southbound @ Corbetts,808,,2,,1,,
0,809:1,43.9229815,-78.8386276,,Grandview Southbound @ Rossland,809,,2,,1,,
0,810:1,43.940279,-78.849628,,Harmony Northbound @ Taunton (North Side Stop),810,,2,,1,,
0,812:1,43.942102,-78.848752,,Harmony Terminal,812,,1,,1,,
0,815:1,43.94033300000001,-78.847847,,Harmony Terminal Southbound @ Taunton,815,,2,,1,,
0,817:1,43.94750100000001,-78.85074299999998,,Delpark Homes Centre,817,,2,,1,,
0,823:1,43.939344,-78.850735,,Taunton Westbound @ Harmony,823,,2,,1,,
0,824:1,43.9384,-78.854926,,Taunton Westbound @ Clearbrook,824,,2,,1,,
0,826:1,43.936993,-78.861025,,Taunton Westbound @ Wilson (West side stop),826,,2,,2,,
0,827:1,43.935955,-78.865774,,Taunton Westbound @ Naples,827,,2,,1,,
0,828:1,43.9354034,-78.8685493,,Taunton Westbound @ Ritson,828,,1,,1,,
0,829:1,43.93202615,-78.883392,,Taunton Westbound @ Somerville,829,,2,,1,,
0,830:1,43.931005,-78.887894,,Taunton Westbound @ Patton,830,,2,,1,,
0,831:1,43.9296729,-78.893897,,Westbound @ 418 Taunton,831,,2,,1,,
0,832:1,43.92879302,-78.89779906,,Taunton Westbound @ Stevenson,832,,1,,1,,
0,833:1,43.927623,-78.902849,,Taunton Westbound @ Keith Ross,833,,2,,1,,
0,834:1,43.9265,-78.907938,,Taunton Westbound @ Thornton,834,,1,,1,,
0,835:1,43.92524800000001,-78.912558,,Eastbound @ 899 Taunton,835,,2,,1,,
0,836:1,43.92635520000001,-78.907676,,Taunton Eastbound @ Thornton,836,,1,,1,,
0,837:1,43.9274802,-78.902595,,Taunton Eastbound @ Keith Ross,837,,2,,1,,
0,838:1,43.92843734,-78.89858982,,Taunton Eastbound @ Airport,838,,1,,1,,
0,839:1,43.9295007,-78.8938222,,Eastbound @ 389 Taunton,839,,2,,1,,
0,840:1,43.930783,-78.888058,,Taunton Eastbound @ Northbrook,840,,2,,1,,
0,841:1,43.93161,-78.884417,,Taunton Eastbound @ Somerville,841,,2,,1,,
0,843:1,43.935424,-78.86738099999998,,Taunton Eastbound @ Ritson,843,,1,,1,,
0,844:1,43.935787,-78.865706,,Taunton Eastbound @ Naples,844,,2,,1,,
0,845:1,43.936944,-78.860491,,Taunton Eastbound @ Wilson (West side stop),845,,2,,1,,
0,847:1,43.938297,-78.854571,,Taunton Eastbound @ Clearbrook,847,,2,,1,,
0,848:1,43.938789,-78.85238699999998,,Taunton Eastbound @ Harmony,848,,2,,1,,
0,853:1,43.950158,-78.885597,,Conlin Eastbound @ Avalon,853,,2,,1,,
0,854:1,43.95115100000001,-78.881227,,Conlin Eastbound @ Manor,854,,2,,1,,
0,855:1,43.951962,-78.877706,,Conlin Eastbound @ Ritson,855,,2,,1,,
0,859:1,43.937122,-78.869981,,Ritson Southbound @ Ormond,859,,2,,1,,
0,861:1,43.934373,-78.868973,,Ritson Southbound @ Taunton,861,,1,,1,,
0,862:1,43.932714,-78.868262,,Ritson Southbound @ Pentland,862,,2,,1,,
0,863:1,43.929724,-78.866915,,Ritson Southbound @ Beatrice,863,,2,,1,,
0,864:1,43.927268,-78.865798,,Ritson Southbound @ Oshawa Boulevard (North stop),864,,2,,1,,
0,865:1,43.92503569,-78.864766,,Ritson Southbound @ Highgate,865,,2,,1,,
0,866:1,43.923364,-78.864075,,Ritson Southbound @ Wildflower,866,,2,,1,,
0,867:1,43.92128128,-78.863175,,Ritson Southbound @ Darcy,867,,2,,1,,
0,868:1,43.917545,-78.861715,,Ritson Southbound @ Rossland,868,,1,,1,,
0,869:1,43.91508300000001,-78.860639,,Ritson Southbound @ Oshawa Boulevard (South stop),869,,2,,1,,
0,870:1,43.913394,-78.859886,,Ritson Southbound @ Hillcroft,870,,2,,1,,
0,872:1,43.906697,-78.856969,,Ritson Southbound @ Adelaide,872,,2,,2,,
0,879:1,43.906068,-78.856466,,Ritson Northbound @ Adelaide,879,,2,,1,,
0,881:1,43.913421,-78.85972599999998,,Ritson Northbound @ Hillcroft,881,,2,,1,,
0,882:1,43.915191,-78.860494,,Ritson Northbound @ Oshawa Boulevard (South stop),882,,2,,1,,
0,883:1,43.917753,-78.86149899999998,,Ritson Northbound @ Rossland,883,,1,,1,,
0,884:1,43.919499,-78.86217499999998,,Ritson Northbound @ Tulip,884,,2,,1,,
0,885:1,43.92126249,-78.862948,,Ritson Northbound @ Darcy,885,,2,,1,,
0,886:1,43.92314600000001,-78.863791,,Northbound @ 881 Ritson,886,,2,,1,,
0,887:1,43.925002,-78.864607,,Ritson Northbound @ Highgate,887,,2,,1,,
0,888:1,43.927335,-78.865643,,Ritson Northbound @ Oshawa Boulevard (North stop),888,,2,,1,,
0,889:1,43.928913,-78.866347,,Ritson Northbound @ Beatrice (South stop),889,,2,,1,,
0,892:1,43.93767900000001,-78.870106,,Ritson Northbound @ Ormond,892,,2,,1,,
